band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples
2,330800283737968.1,305222364756875.94,358170518053213.06,7.742998917993882,5.492880585666231,9.969317632333698,5760.0
5,818825356330984.0,724432629561469.0,919464159585525.4,19.384402514141836,15.893877608273364,23.25380018465444,17280.0
8,174263869090535.38,150385479203305.53,201550624483988.9,30.101693575434695,19.51315324421862,42.60455194162206,48960.0
11,13574172428036.908,10778744133928.066,18485877392896.19,122.21290961587265,12.719914019202585,315.70751658566036,135360.0
14,210380809811384.8,185988430936907.72,237953166464531.03,21.144026220258564,14.900697926457822,31.68016377881239,374400.0
17,397466609639129.75,372328685802821.9,424533955293194.56,4.492027283763246,2.9634241775338688,8.764287723401857,1039680.0
20,100916456060944.86,93600536999968.86,109340954447305.12,7.097874311614648,4.149685900160621,17.36831857806242,2885760.0
23,10926639641940.234,10276309100898.246,11675823281219.256,4.164641278062861,2.2410648201271846,11.549270966217478,8015040.0
26,1913941153076.276,1797879085066.0422,2044905387539.0571,4.03636593339417,2.378774986286013,10.462092612218454,22242240.0
30,24334225654.87295,22478976825.596874,26425015161.104614,7.7907419926867725,5.230231414632068,15.434064852607278,16721280.0
