filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
0,"(2.0, 0.5, 0.044)",48151.79,37929.86,58920.508,4.805374,2.850701,10.4124565,65536000.0,"(2.0, 0.5, 0.044)",0.0095683954996576,0.8,-1.0,69994.27083930245,50.0,48151.7890625,0.00016775858896935606,0.00579987607438584,0.9,-1.05,95379.30683823962,0.0,54000
1,"(2.0, 0.5, 0.065)",16781.791,13089.72,21401.678,6.462632,3.6738226,15.801724,65536000.0,"(2.0, 0.5, 0.065)",0.0079911653352301,0.7,-1.1,26155.781175086293,0.0,16373.611328125,0.00016775858896935606,0.0050527996396158015,0.9,-1.13,39808.19799470224,25.0,72000
2,"(2.0, 0.5, 0.096)",5987.2153,4600.3984,7711.9795,8.724895,4.598077,20.108118,65536000.0,"(2.0, 0.5, 0.096)",0.0080708594814853,0.6,-1.1,6476.733468174846,50.0,5987.21533203125,0.00016775858896935606,0.006475629547876172,0.56,-1.1,5746.94260266802,0.0,45562
3,"(2.0, 0.5, 0.141)",2323.1816,1710.5804,3108.5173,11.433421,5.949448,30.103315,65536000.0,"(2.0, 0.5, 0.141)",0.0080681970370492,0.5,-1.1,1458.2048204210073,100.0,2323.181640625,0.00016775858896935606,0.007841802132775647,0.4,-1.05,572.0664521853395,0.0,30375
4,"(2.0, 0.5, 0.208)",898.3367,635.3214,1195.0044,13.680874,7.7096524,40.028572,65536000.0,"(2.0, 0.5, 0.208)",0.009481085363228,0.3,-0.9,20.017551682574364,100.0,862.7600708007812,0.00016775858896935606,0.00616579381652152,0.4,-1.07,229.67813837733686,25.0,48000
5,"(2.0, 0.5, 0.306)",336.72748,227.77489,461.9838,17.173624,8.435708,46.412277,65536000.0,"(2.0, 0.5, 0.306)",0.0071780197601581,0.3,-1.0,11.710377613357908,50.0,336.72747802734375,0.00016775858896935606,0.006766301051871204,0.29,-1.0,9.852762423711791,0.0,40500
6,"(2.0, 0.5, 0.45)",204.26666,140.08899,291.47574,18.03486,9.37013,55.440086,65536000.0,"(2.0, 0.5, 0.45)",0.0102495646433823,0.2,-0.8,0.048370394073519,0.0,183.30419921875,0.00016775858896935606,0.00982996077661924,0.36,-1.1,33.2047475554101,75.0,19219
7,"(2.0, 1.0, 0.044)",67164.266,54065.375,83999.0,5.660078,3.1608675,12.102938,65536000.0,"(2.0, 1.0, 0.044)",0.0052860338781455,0.8,-1.0,100000.0,0.0,67164.265625,0.00016775858896935606,0.0026640229028090934,0.8,-0.98,96706.22825542808,0.0,256000
8,"(2.0, 1.0, 0.065)",23793.102,18260.752,30822.084,7.7270994,3.9596646,21.003029,65536000.0,"(2.0, 1.0, 0.065)",0.0032808437730976,1.0,-1.1,56626.674804687515,50.0,23793.1015625,0.00016775858896935606,0.00264540094633281,0.8,-1.08,43473.41860159661,0.0,256000
9,"(2.0, 1.0, 0.096)",8489.239,6448.503,11051.824,9.871902,4.9639263,31.280233,65536000.0,"(2.0, 1.0, 0.096)",0.005661472822005,0.7,-1.1,12496.88080187147,50.0,8018.1142578125,0.00016775858896935606,0.004291978408403396,0.6,-1.07,8302.661552395582,50.0,96000
10,"(2.0, 1.0, 0.141)",3293.744,2432.0042,4537.541,13.667423,6.1637235,49.95664,65536000.0,"(2.0, 1.0, 0.141)",0.0064662293585366,0.4,-1.0,674.9865361390657,0.0,3293.743896484375,0.00016775858896935606,0.004689133030375325,0.4,-1.01,699.4011896835905,0.0,81000
11,"(2.0, 1.0, 0.208)",1215.258,828.22705,1715.1965,17.14574,7.7710214,70.95081,65536000.0,"(2.0, 1.0, 0.208)",0.0063973970267558,0.3,-0.9,27.93572548785895,50.0,1215.258056640625,0.00016775858896935606,0.003961412425465438,0.34,-1.0,104.49086554549854,0.0,121500
12,"(2.0, 1.0, 0.306)",481.82327,316.8314,695.1188,22.471407,9.500165,76.9677,65536000.0,"(2.0, 1.0, 0.306)",0.0060470829290649,0.3,-1.0,16.409083571543505,50.0,453.4415588378906,0.00016775858896935606,0.006038536475330203,0.29,-1.0,13.267856779732348,25.0,51256
13,"(2.0, 1.0, 0.45)",230.98125,155.744,340.81583,26.421734,10.931644,92.53274,65536000.0,"(2.0, 1.0, 0.45)",0.0087502104271164,0.3,-1.0,6.527657324291386,200.0,187.9278564453125,0.00016775858896935606,0.008700867378613975,0.37,-1.1,39.154740479244865,125.0,24000
14,"(3.0, 0.5, 0.044)",45428.074,36301.44,56703.35,6.0431557,3.5991197,13.420818,65536000.0,"(3.0, 0.5, 0.044)",0.0046725914823638,0.9,-1.1,100000.0,0.0,45428.07421875,0.00016775858896935606,0.004485383804567644,0.8,-1.09,85249.28327952945,0.0,96000
15,"(3.0, 0.5, 0.065)",15627.972,11857.866,20256.342,8.190974,4.6457324,22.447462,65536000.0,"(3.0, 0.5, 0.065)",0.0067662811877619,0.6,-1.1,17773.74217505059,0.0,15191.4150390625,0.00016775858896935606,0.006271339535863674,0.6,-1.1,17277.24491140632,25.0,48000
16,"(3.0, 0.5, 0.096)",5589.5483,4191.638,7369.282,11.599156,5.9273276,36.428455,65536000.0,"(3.0, 0.5, 0.096)",0.009538148247846,0.5,-1.1,3650.6537543402783,50.0,5589.54833984375,0.00016775858896935606,0.007643887641835212,0.4,-1.05,1376.3853123566469,0.0,32000
17,"(3.0, 0.5, 0.141)",2051.031,1454.5447,2866.9841,15.281,7.6420555,56.740875,65536000.0,"(3.0, 0.5, 0.141)",0.011313675820937,0.3,-1.0,77.14827442649874,0.0,2051.031005859375,0.00016775858896935606,0.007647481187690375,0.3,-0.97,67.77292785587494,0.0,32000
18,"(3.0, 0.5, 0.208)",836.8852,557.18414,1240.3112,19.5978,9.799367,68.72041,65536000.0,"(3.0, 0.5, 0.208)",0.0071932201649143,0.3,-1.0,28.82654692281963,50.0,836.8851928710938,0.00016775858896935606,0.005827198724525862,0.24,-0.9,2.859654010726639,0.0,54000
19,"(3.0, 0.5, 0.306)",326.3508,223.50601,485.61426,25.321865,11.315391,96.93423,65536000.0,"(3.0, 0.5, 0.306)",0.0061758214646546,0.2,-0.8,0.077279946615884,0.0,326.3507995605469,0.00016775858896935606,0.0047940944256364415,0.23,-0.9,0.7074855962425813,0.0,81000
20,"(3.0, 0.5, 0.45)",155.46777,97.21315,243.78905,28.944235,13.771823,105.05515,65536000.0,"(3.0, 0.5, 0.45)",0.009943813981919,0.2,-0.9,0.0513556223067026,100.0,145.71878051757812,0.00016775858896935606,0.008019653967315188,0.2,-0.93,0.06833162713285669,25.0,28830
21,"(3.0, 1.0, 0.044)",52267.008,39904.355,70908.555,10.161266,5.012726,35.746384,65536000.0,"(3.0, 1.0, 0.044)",0.0056509357509479,0.6,-1.0,40199.85866317108,100.0,52267.0078125,0.00016775858896935606,0.0033444728026341686,0.55,-1.0,35136.51837705102,0.0,162000
22,"(3.0, 1.0, 0.065)",18708.307,13309.823,25674.457,13.71138,6.0824685,47.18921,65536000.0,"(3.0, 1.0, 0.065)",0.0068779463461518,0.4,-1.0,3833.8910046593096,0.0,18708.306640625,0.00016775858896935606,0.005763767308225809,0.41,-1.0,4298.419434379463,0.0,54000
