band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples
2,0.017838097437009474,0.014562999691907743,0.021891134967298206,60.969414373806444,29.745732944931703,95.32565955798808,98856.0
3,0.28818276334889087,0.25041046354302504,0.3293302554856827,26.410152257783405,21.70857785112844,31.53658871263619,110055.0
5,2.3830937234541447,2.2056837180181863,2.566236957255599,6.693844021806925,5.838630461278661,7.633887345006715,1090100.0
6,1.5150131223274534,1.3974661176389496,1.6360186136535455,7.3946780150146605,6.531692018995078,8.313025609696062,550640.0
8,0.1233450485020157,0.10829246492737028,0.14111382044519347,24.50929119697982,14.434495320138222,44.352757140019364,3568842.0
9,0.03031727330793256,0.026885563765832673,0.034748666711797084,22.447458906476346,10.916855322007411,63.330818600364964,5354720.0
11,0.017828203715709423,0.014693092035385867,0.021497098770366728,51.69956728723199,33.85331446328381,88.5463264420314,6785573.0
12,0.007816327795569752,0.00617566031867068,0.009967428758151228,83.88486629614447,46.56452692400037,182.6034402732112,22346151.0
14,0.00046830183202327305,0.0003611574443670139,0.0006540996582469496,135.04285514820504,47.54741621809135,450.7879957211831,12581431.0
16,0.00012063869310512579,7.711388532826245e-05,0.00020823605470330654,417.2862603373936,110.96374136983694,1192.1555566650566,8227229.0
