band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples
2,347101015135913.7,307004323188178.06,392626234518454.1,4.682967940080222,2.4272919311223267,7.1102645167454215,1440.0
5,749648643352302.9,664290275797501.6,841729103106046.0,19.090234838062685,15.557094271445676,23.155530408172886,14400.0
8,165212139930533.1,142419828879558.78,191240819544404.06,30.524105106305242,19.426857489566025,43.95952872037053,27360.0
11,13141870334914.545,10570653338108.512,17738260937741.96,111.42256713951222,10.987137105810296,308.56847528943933,56160.0
14,337013694688144.0,306799283605889.25,370366327165270.94,11.28922203669864,7.852461057517611,16.68834000499762,112320.0
17,435378903439939.0,411184906059405.3,461346312477422.8,3.0236824467437167,1.9707681084357396,6.354830247433939,901440.0
20,24686943957756.82,23105738471320.023,26509133327662.4,5.047178168816293,2.6284095483476935,12.331468331297609,1802880.0
23,4746586825058.915,4384590902077.0503,5597280496624.657,19.78638476798911,2.3986758667983086,124.51061072808461,14423040.0
26,269802234005.45895,253896927726.65106,287069455175.46735,3.716592349753572,2.5970312566287292,6.261628678007692,7211520.0
30,26489577092.37509,24512264313.19482,28679401673.68946,7.253046923464099,4.9542090851515965,13.815165652674722,14423040.0
