,2,3,4,5,6,7,8,9,10
2,188550.55794540857,-2.95131594440894,-1.792214351577749,-1.2040458308748987,-0.15795940523777768,-0.19488540592372597,0.07978941559736945,-0.09037814791931016,-0.0025139328542053254
3,-2.95131594440894,42550.621262603454,-0.6137122297800587,0.146443796516885,0.07748522691430873,-0.007051932634675274,-0.011960735665465714,0.011844110783306386,0.01577042951139827
4,-1.792214351577749,-0.6137122297800587,10773.530266876483,0.0483581682775635,0.08648588607858475,-0.009152943461622915,-0.014182376108690092,-0.0017158353368152063,-0.0009602118825153119
5,-1.2040458308748987,0.146443796516885,0.0483581682775635,1802.5594787306836,-0.011513274509572593,-0.0010560535346109058,0.0012017595454863973,-0.0077329142427019545,-0.0026594341703995803
6,-0.15795940523777768,0.07748522691430873,0.08648588607858475,-0.011513274509572593,391.11191215373793,0.007167143251917468,0.001859183537649384,0.0016486154877467015,0.00021307517591577738
7,-0.19488540592372597,-0.007051932634675274,-0.009152943461622915,-0.0010560535346109058,0.007167143251917468,98.69032166240947,0.0008910730534121295,0.0022003960123203764,-3.100424276691354e-05
8,0.07978941559736945,-0.011960735665465714,-0.014182376108690092,0.0012017595454863973,0.001859183537649384,0.0008910730534121295,33.286906342127004,0.0002940535749829821,1.573049316842858e-05
9,-0.09037814791931016,0.011844110783306386,-0.0017158353368152063,-0.0077329142427019545,0.0016486154877467015,0.0022003960123203764,0.0002940535749829821,11.228418879099502,-0.00017524254902087503
10,-0.0025139328542053254,0.01577042951139827,-0.0009602118825153119,-0.0026594341703995803,0.00021307517591577738,-3.100424276691354e-05,1.573049316842858e-05,-0.00017524254902087503,1.8784802717731492
