band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
2,415452845636473.25,365847881904956.8,471430770054859.4,5.112801228279109,3.05373357668981,7.061544779399809,1440.0,0.009150385184545085,0.2,14.0,100000.0,0.0,415452845636473.25,0.03567116747608868
5,862179519428312.5,760513408804632.8,971803771116074.8,20.500200363193187,17.32015292649033,23.95019282017365,14400.0,0.0136281143308489,0.1,3.6,0.0015249908186853634,250.0,417222005113569.44,0.011305846896468966
8,182713902419671.25,157261002050610.9,211279447014202.62,30.703490034619136,21.98627191254659,41.28115965325148,27360.0,0.010351910127982755,0.1,4.8,4.733502341325044e-05,350.0,92104765929882.66,0.008204451759313478
11,14087296424581.094,11416118887494.633,18738675828069.727,100.01514928764745,12.641095914543827,277.97704436792554,56160.0,0.003567624866488206,0.2,8.2,29841.361436108546,200.0,9781905905754.592,0.005727856644934677
14,558267416823889.4,520333466423117.3,599059946528205.6,5.478355480886451,3.992516257264258,7.629582185834294,112320.0,0.010458948232124912,0.1,4.0,0.0010156484389965475,0.0,558267416823889.4,0.004050824017412075
17,453577136740590.3,430561966947043.0,477835092480346.4,2.1230256237113663,1.4424235467662416,3.710035440752285,901440.0,0.0032541013426131693,0.1,14.0,4.263327242076823e-08,0.0,453577136740590.25,0.0014302327594031751
20,19462611099887.18,18253249360452.117,21070922087164.56,5.475329990904754,2.1131862618007924,22.8875720191145,1802880.0,0.0013778534592052694,0.1,14.0,1.7755540044918996e-09,25.0,18890191996929.82,0.0010113656230693639
23,6019358550205.939,5549966860331.055,6907293673810.026,14.917655179173073,3.1682716224784264,84.35063584515335,14423040.0,0.0011307358238776821,0.1,11.0,4.2712933312143865e-09,50.0,5651820692938.956,0.0003575928886806848
26,296620965747.4332,278300736469.5174,316785954495.47107,4.359801563108811,2.814097275222319,8.911263091450374,7211520.0,0.0006037031230781698,0.2,3.3,25151.011205012335,0.0,296620965747.4332,0.0005057059408510994
30,37811097901.09289,34771144846.43509,41332956161.79984,9.15005583421852,5.675509922644325,21.72967635691994,14423040.0,0.002205081691379701,0.1,3.7,1.155472601833071e-07,0.0,37811097901.09289,0.0003575928886806848
