band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples
2,415452845636473.25,365847881904956.8,471430770054859.44,5.112801228279109,3.05373357668981,7.061544779399809,1440.0
5,862179519428312.5,760513408804632.8,971803771116074.8,20.500200363193187,17.32015292649033,23.950192820173655,14400.0
8,182713902419671.25,157261002050610.9,211279447014202.62,30.703490034619136,21.98627191254659,41.28115965325148,27360.0
11,14087296424581.094,11416118887494.633,18738675828069.727,100.01514928764745,12.641095914543829,277.97704436792554,56160.0
14,558267416823889.4,520333466423117.3,599059946528205.6,5.478355480886451,3.992516257264258,7.629582185834294,112320.0
17,453577136740590.25,430561966947043.0,477835092480346.44,2.1230256237113663,1.4424235467662416,3.7100354407522853,901440.0
20,19462611099887.18,18253249360452.113,21070922087164.562,5.475329990904754,2.1131862618007924,22.8875720191145,1802880.0
23,6019358550205.939,5549966860331.055,6907293673810.026,14.917655179173071,3.1682716224784264,84.35063584515335,14423040.0
26,296620965747.4332,278300736469.5174,316785954495.47107,4.359801563108811,2.814097275222319,8.911263091450374,7211520.0
30,37811097901.09289,34771144846.43509,41332956161.79984,9.15005583421852,5.675509922644325,21.72967635691994,14423040.0
