band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples
2,0.0191850473674253,0.015339028031006507,0.02419307908930186,77.11108327608102,32.46223113251643,143.3001525841377,98856.0
3,0.2902739898785912,0.2509235636317805,0.33344673314928497,28.41966629479426,22.64310486870769,35.21930672558565,110055.0
5,2.3768459671231406,2.199405500444796,2.5598228388182864,6.72983573731997,5.871218980295729,7.655769806506746,1090100.0
6,1.501561330909322,1.3846703154833448,1.6220583646497815,7.474615288490485,6.587993774815504,8.426250120716949,550640.0
8,0.12358964145251065,0.10846732729551375,0.14145824545352542,24.692726457327332,14.516625872377864,44.99367184451458,3568842.0
9,0.03032291937007524,0.02689931785041665,0.034846167123112996,22.783431725513832,10.848627162769565,68.24527987866472,5354720.0
11,0.017838169067403986,0.014690873587602146,0.021523107649384355,52.05683222100305,33.944059471953985,89.04440353679591,6785573.0
12,0.007810768759589744,0.0061842863392785365,0.00989461321881068,81.0765267632453,46.48137384475816,165.2968117843392,22346151.0
14,0.0004732935650215869,0.0003609573448974572,0.0007009876084841283,175.24980898475422,47.6271029275688,614.202211633434,12581431.0
16,0.00011756863112139853,7.691010975909514e-05,0.00018350701648521284,299.6944203076366,109.98311353890472,753.4886327142179,8227229.0
