band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples
2,0.018564779115410223,0.014955108687755502,0.023244146450585163,72.2320825780278,31.19178011137935,142.08011628568437,197712.0
3,0.2894327069004237,0.2507943853709041,0.3318038608018778,27.550014753827707,22.186294331618054,33.96144482907002,220110.0
5,2.380127443158758,2.2025903062822403,2.563303234442324,6.7173155395228275,5.855500553663894,7.663600838229306,2180200.0
6,1.5083799989678353,1.3911453486363186,1.6291150098325058,7.438537531661879,6.561468692466627,8.38160205175891,1101280.0
8,0.12347555178226649,0.10838779263210076,0.14131149498142387,24.63841890328868,14.476913549196095,44.979731898517954,7137684.0
9,0.030329972931255052,0.02689326649130643,0.03486092432913368,22.942081530057703,10.88209684400836,68.35662200239672,10709440.0
11,0.017833131567755997,0.014691303116277005,0.021512514148449527,51.884615960768905,33.897953535823326,88.89253134232638,13571146.0
12,0.007819702573746442,0.006179797185272902,0.00996965253853423,83.70157845348922,46.52756410380164,182.3879354739031,44692302.0
14,0.00047321578301155623,0.00036104450815050435,0.0007009339155658938,174.95484866263882,47.58111476618236,614.3096412050047,25162862.0
16,0.00012048901588817927,7.701228650017989e-05,0.0002079868435536197,417.9760353112647,110.44384460152672,1193.789909925931,16454458.0
