filter_idx,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group
0,24111.88829402033,19052.401644843205,30447.957447433404,5.579920560729827,2.075282994746964,14.19246063404869,136161000.0,"(2.0, 0.5, 0.044)"
1,11877.167756236777,8706.483887672897,16085.37980268836,10.964418280221514,5.169126760581655,17.98016261739327,136161000.0,"(2.0, 0.5, 0.065)"
2,4272.713551058823,3134.622664779462,5762.139706824626,12.807588253034794,6.8521903870587995,22.106602037388267,136161000.0,"(2.0, 0.5, 0.096)"
3,1078.9326645583983,776.5054411751843,1487.4053945245928,14.176788584506902,6.5766980767489045,46.78859218342331,136161000.0,"(2.0, 0.5, 0.141)"
4,218.2092374296753,150.5232195121832,373.6276881153317,26.42727055873376,6.84699297614982,183.2100277163214,136161000.0,"(2.0, 0.5, 0.208)"
5,39.82094326182208,25.61052264986215,77.37143210454586,48.92218439540713,6.457623067753796,273.27715881148686,136161000.0,"(2.0, 0.5, 0.306)"
6,19.318296415708957,12.843037532045122,45.81048919523592,58.40416712166337,6.968505811703492,329.24190928807195,136161000.0,"(2.0, 0.5, 0.45)"
7,29661.968208881182,24103.13076908134,37590.66496390246,5.471542282321549,1.6460458317556534,19.096018151398123,136161000.0,"(2.0, 1.0, 0.044)"
8,14517.113437863081,10519.183069678445,19456.750482597763,12.431845519428471,4.327866991380332,26.223461945452705,136161000.0,"(2.0, 1.0, 0.065)"
9,6166.702256197297,4405.732677545718,8462.505196281652,15.420415339698916,6.941411434227848,28.879235475682595,136161000.0,"(2.0, 1.0, 0.096)"
10,1821.148368404074,1333.737459521347,2560.804172447574,14.766413270845376,6.862524397461469,50.186729607610864,136161000.0,"(2.0, 1.0, 0.141)"
11,408.8180671324572,282.7502704632588,676.8210459609626,21.98410607190852,6.298958690496851,165.4114011832204,136161000.0,"(2.0, 1.0, 0.208)"
12,79.91926652878242,53.39881808786243,151.77831671909706,40.51867336723479,6.67268306462807,246.4552714692534,136161000.0,"(2.0, 1.0, 0.306)"
13,22.026033928677723,14.871440033578356,46.19123197032062,56.27844296916215,6.903743040684508,302.67218867950254,136161000.0,"(2.0, 1.0, 0.45)"
14,20334.26163310914,16238.165767936665,25901.429480932962,7.280535927301646,2.117267798922052,26.6842367624828,136161000.0,"(3.0, 0.5, 0.044)"
15,8481.16852651321,6121.032400140659,11422.216330366744,12.501160532378858,4.617323279451217,37.20389295259823,136161000.0,"(3.0, 0.5, 0.065)"
