band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples
2,0.027027814612295323,0.02209731188685218,0.03288677676338767,57.17357895176018,35.78280607984145,78.7020865300717,98098.0
3,0.4731147609339947,0.41808864741600577,0.5321661916899134,19.90758186466003,16.925158536870484,23.077105547478144,109212.0
5,2.0551575190144566,1.9026768572775627,2.2123860065047105,6.629081450149174,5.746438966910732,7.623938180417531,1081864.0
6,1.4450825237302674,1.3316107768768373,1.5619063436402374,7.636917879057794,6.730175342331867,8.617690301335639,546468.0
8,0.11886938388346437,0.10481524175104098,0.13522694315417744,22.632566731609348,14.129453988297536,38.296697619948176,3541926.0
9,0.038701583173851806,0.03416503046415193,0.04441583619961383,23.604822392778573,12.321536874685522,61.271713401063536,5314425.0
11,0.017688290610197922,0.014560519653602192,0.021362702300155828,52.37819522165872,34.01623500393075,90.20154006918024,6734585.0
12,0.004993013090113007,0.003978183146537393,0.00642138748638123,84.22604212284237,40.99070682807713,223.36461286762434,22178309.0
14,0.0003736361689729,0.00026706247483237154,0.0007507157893425227,618.6935824861968,46.13666162734984,1722.6729815657452,12486961.0
16,8.965742392584848e-05,5.7839682115804656e-05,0.00014741609334707414,359.0104247560915,111.46164844280892,987.0143507007043,8165465.0
