band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples
2,0.021198116092543396,0.01644640763793438,0.027114093607259495,92.1414695067079,51.47167928975687,143.8671971026479,198372.0
3,0.24864952017997236,0.20739177261845143,0.2943982016701879,44.3023399921828,35.84566914328659,53.76089344133888,220862.0
5,2.058044354986594,1.886679812206102,2.234810667119887,8.818685038401433,7.701874535507279,10.044143213015724,2187988.0
6,1.4364259907227872,1.31234844942971,1.5644971873367557,9.662532250608683,8.566489915815062,10.818680368194228,1105198.0
8,0.15984910894934565,0.13797434676032122,0.18531514796483467,31.21807867966244,19.86962389622388,45.31361132058057,7163472.0
9,0.039559155872715274,0.035055990106145886,0.0452564348929418,22.185759009471496,11.391605702470946,58.42844776990301,10748378.0
11,0.010360572317739273,0.008292638416251925,0.013129423944528021,77.08098967535902,36.780052547293934,185.3616720486137,13620622.0
12,0.003928364963661548,0.0029276713463075553,0.005530305402596232,155.88705895464346,53.96760056521243,425.9673921310089,44855454.0
14,0.00031657603859886244,0.0002124604821502184,0.0006929796670944566,861.8334888900152,55.86669328090021,2194.1922368666283,25254822.0
16,6.500299227233185e-05,3.50904874692866e-05,0.0001468047165384352,1082.2892946845377,138.95270687436744,2712.8782712124375,16514624.0
