band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples
2,0.015960243733960412,0.012224182937343146,0.020706253644357575,103.38882197160335,50.6124704513454,152.46632111163495,196946.0
3,0.17706148770809915,0.13930521441312926,0.21972133707398234,76.07827088548858,60.94371047190648,94.18574486402774,219312.0
5,1.8016560837959565,1.6404093606525427,1.9689691549919017,10.587200491230107,9.225798139882544,12.083443832644,2172510.0
6,1.5333096084033158,1.3991783529327104,1.671199794254353,9.916346183226196,8.856378893844427,11.027888450396981,1097400.0
8,0.1895796508676354,0.16394615773752108,0.21885529863848985,29.783170939698337,20.313336662362172,40.74734753786558,7113224.0
9,0.046234617208760646,0.041051195026662164,0.052524820402467226,20.653333040899522,11.258553520939392,47.75321296583606,10673196.0
11,0.016430404209668698,0.013545712806897856,0.019905842198378636,52.92318953198402,32.29710876010515,100.34227587257374,13525448.0
12,0.006925503739481185,0.005488056336444102,0.008856647000892812,84.17900764282513,44.072907129445376,193.17641102217405,44542202.0
14,0.0004664283209838439,0.0003451820403705791,0.0008482685966921128,415.37867136291214,41.957146269722145,1293.7316994920411,25078470.0
16,0.000101050659845232,6.313254408387533e-05,0.00017076191385725142,411.15755279389555,118.00027162680374,1105.7861635246868,16399328.0
