filter_idx,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group
0,82714.22780188349,65332.828391695366,101670.798672653,4.835839320225149,2.61625427559685,11.097661008685897,786432000.0,"(2.0, 0.5, 0.044)"
1,23392.376058564598,18653.036102632646,29341.23219236318,5.2608691417487154,2.674575216231123,14.92619928271465,786432000.0,"(2.0, 0.5, 0.065)"
2,6157.994303634577,4900.891337483649,7691.8195741292775,6.138149296519076,3.0060377474586937,22.037119418320955,786432000.0,"(2.0, 0.5, 0.096)"
3,1691.2746308429878,1308.1936994965276,2148.4759038783923,7.47101866709415,3.6992090086577276,22.976694313651606,786432000.0,"(2.0, 0.5, 0.141)"
4,403.765608970525,301.9340890531731,516.153451770641,9.585464663108727,4.791787461395068,33.30575597525513,786432000.0,"(2.0, 0.5, 0.208)"
5,110852.00561993424,87987.22813352085,138799.4576029718,6.427256940635292,2.5523695135723363,21.80350046891277,786432000.0,"(2.0, 0.5, 0.306)"
6,30341.331808727547,23706.929417962012,38750.19556420481,6.60069211824128,3.268219325942449,22.20166083524973,786432000.0,"(2.0, 0.5, 0.45)"
7,8126.168986454247,6407.307567684671,10651.946920694054,7.818029291414467,3.648606470255114,34.37005489545954,786432000.0,"(2.0, 1.0, 0.044)"
8,2232.110624370132,1691.3695253375597,3017.1722764458855,9.292236583669181,3.9606765786206686,39.67119343957326,786432000.0,"(2.0, 1.0, 0.065)"
9,565.5642946956925,423.8688651770494,762.4046389971526,11.697750541322565,4.842173133487415,57.98465466194125,786432000.0,"(2.0, 1.0, 0.096)"
10,86145.24942030084,67477.68276681383,108807.6774181677,6.262943577465688,3.17417307679636,18.415739753998253,786432000.0,"(2.0, 1.0, 0.141)"
11,21748.63805825821,16533.380196629245,27627.129931494237,7.2704624784278735,3.4719557213565646,26.494211485076875,786432000.0,"(2.0, 1.0, 0.208)"
12,6076.052420963615,4609.306245279624,7812.364060001357,8.228609942301896,3.948338882321241,33.75710055750119,786432000.0,"(2.0, 1.0, 0.306)"
13,1691.2470712563852,1308.3697878667379,2211.0146739748143,10.41272353193237,4.526734955715467,53.652927700178836,786432000.0,"(2.0, 1.0, 0.45)"
14,414.0813163355717,304.10711663074295,593.1894321735614,13.973796865673151,5.764393834009022,79.86745389557515,786432000.0,"(3.0, 0.5, 0.044)"
15,100065.78976129922,74953.79232325093,132790.54944588893,10.200113879131948,4.146376124009022,45.28145315123279,786432000.0,"(3.0, 0.5, 0.065)"
16,26510.01595439632,20259.91270147794,34841.909488457815,10.55848481652147,4.104104842204681,41.465306615930764,786432000.0,"(3.0, 0.5, 0.096)"
17,6989.307155123162,5151.852230068194,9782.497675465575,13.633116561935122,5.219078370837766,74.97555767739911,786432000.0,"(3.0, 0.5, 0.141)"
18,1859.5559532755885,1347.6101087235916,2681.5638271173425,14.74621549618487,5.273675075799501,87.83952160187967,786432000.0,"(3.0, 0.5, 0.208)"
19,498.5214776849616,361.8160138083935,768.563110717679,21.437116644885002,6.3289458822445415,136.95659291060835,786432000.0,"(3.0, 0.5, 0.306)"
