band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples
2,0.01534060033824928,0.011792560404692287,0.01989635392461126,102.00576639920895,45.61524553318507,155.67596185458603,98473.0
3,0.1859777852225041,0.1467088121649667,0.23008669338311052,74.10358692794513,59.87773278530809,90.72595428374265,109656.0
5,1.7976923134778813,1.6372960158395122,1.9639717960039715,10.521700295698468,9.181392802380692,11.971746859238461,1086255.0
6,1.5443181146728264,1.409120831843942,1.6833059332360214,9.932279199779705,8.87761981550222,11.035970729009394,548700.0
8,0.1898015084012417,0.16412159934781026,0.2191253930060073,29.85867101235136,20.356153454281923,40.82032680756289,3556612.0
9,0.0462991698881081,0.041095148528127776,0.052620004129231186,20.826505662123775,11.310724141709008,47.85593535011434,5336598.0
11,0.016433312708337287,0.013552383474246933,0.019878197829863813,52.48934815631585,32.37452439961213,95.8877765138445,6762724.0
12,0.006913674958767021,0.005486954043143583,0.008786007895902477,81.45072503444516,44.06790466824958,173.9604687896513,22271101.0
14,0.00046689526182187223,0.00034546840533531623,0.0008488195313233641,414.7374360436225,42.09108547709101,1292.5680786218481,12539235.0
16,0.00010118071850051188,6.324076766328289e-05,0.00017089270200962352,410.9758846837308,117.8496188501793,1103.9345835341117,8199664.0
