band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples
2,278295238274516.56,238384942057070.2,326944202078694.9,9.119807521196513,3.056549624802251,14.858770943712143,1440.0
5,452661312947573.2,368051884354066.6,548108048414458.3,49.84472419923615,41.64195586453791,57.68564098420822,4320.0
8,80862585621424.75,64077770168978.14,101272117168915.28,77.89189760144633,44.015535120762856,106.04019463736329,12240.0
11,8073604105246.272,7456999308000.886,8962933605394.053,11.206021893536203,1.664186192816749,33.453719337492835,33840.0
14,202179984982493.7,176777297453816.8,231185276858693.66,25.320324268621018,17.02880017663923,39.56929107126462,93600.0
17,388727018185452.5,362762239157970.2,417317434895181.1,5.428586846805315,3.5400336544105597,9.330101401615407,259920.0
20,105356134955279.16,96917349685163.38,115320397642081.44,9.126785960571162,5.130781055484577,23.37389961155646,721440.0
23,10309471259365.898,9605357422164.375,11180637701438.707,6.615251316470614,2.949144287777664,19.57076189312662,2003760.0
26,4820485200232.355,4520358713564.389,5148549288171.005,4.357265724272887,2.8416504002304865,8.83493159097223,5560560.0
30,64016400967.41794,58940314941.488434,69753006498.15628,8.465707029414212,5.349722486905034,19.042246196500013,4180320.0
