band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples
2,243467569634616.44,217877560182670.25,273730074691924.84,3.714796381358716,0.9551293326474685,7.116681114592522,1440.0
5,320401167887175.75,275195131029031.9,371005245737152.8,31.324241841971485,22.3787257961846,39.60672439302477,14400.0
8,59712118487848.68,50110813752668.9,73106057128876.31,52.54679737453523,16.25722381803168,111.32475685385887,27360.0
11,7168298230305.92,6801526982675.579,7564476656371.197,2.2253728612731845,1.1785911939627673,3.8810855991347233,56160.0
14,91314547208608.66,77366453783109.38,107373558542069.69,38.34776593858958,27.328524924109544,56.442867479699785,112320.0
17,454890302110534.06,428871707348142.75,482680166969610.1,3.298451392315382,2.2670982674261237,6.351522720152802,901440.0
20,30974904537265.645,29071476797793.562,33093694884168.72,4.275142499541381,2.5334200553616237,8.978659909733876,1802880.0
23,5116659072593.498,4807442809138.316,5484486822859.683,4.300044203031571,2.1499697073646544,14.019379665656395,14423040.0
26,676760249153.4296,621238374811.1229,767307419585.0708,14.187419240758125,3.8942563418908294,66.86982072127721,7211520.0
30,55637171433.52014,51114958940.84174,60951922914.95967,9.52405182028234,5.739480120932104,23.518040019695622,14423040.0
