band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
2,0.006224272359945,0.0056164035274757,0.0069486552104019,14.989051207647872,7.786323242851422,30.58036590603767,99231.0,0.002295470014866574,0.5,-0.9,0.0023576789242216226,0.0,0.0062242723599450845,0.004309610576556604
3,0.0037411823216018,0.0032776451403645,0.0043003110813076,26.177943623819065,13.67402907681406,48.152450118610034,110499.0,0.0024095021655587967,0.3,-0.6,3.223326174160573e-05,25.0,0.0034492990310367906,0.004084053652286608
5,2.1262888721556195,1.9411363583820935,2.317538500463483,9.830699481569098,8.672312885896448,11.078053930551125,1094491.0,0.016270076362147223,0.4,-1.2,1.0220977846573562,0.0,2.1262888721556195,0.0012979986334043555
6,1.6132178006814049,1.47493874225802,1.7555943881646945,9.456203992043577,8.476334739047147,10.48118849058002,552872.0,0.012761938595172495,0.4,-1.1,0.4506209246734212,100.0,1.497571487317518,0.0018261954816995213
8,0.1936451870035267,0.1674966512702775,0.223442385235689,29.706986778676423,20.31501577050236,40.39455327594143,3583528.0,0.003702388154813274,0.3,-0.9,0.0042336809757399846,50.0,0.16989319686761728,0.000717377493380621
9,0.0379395140602269,0.033647711726716,0.0434136825997302,22.23247145204217,10.674613496504204,57.99783267537896,5376893.0,0.004940973645803648,0.6,-1.1,0.04018874322222833,25.0,0.035336876991546085,0.0005856560376944711
11,0.0165815380487095,0.0136879603791313,0.0200328739898827,51.762560057890894,32.29594568092317,93.95927635008256,6813712.0,0.007471951596693595,0.2,-0.9,4.56323280674586e-06,150.0,0.011499346672999573,0.000520258283560039
12,0.009707433181393,0.0077729308592206,0.0121122494631496,71.96290528042663,43.92996339679557,138.4559529172647,22438943.0,0.005925885960510642,0.1,-0.4,1.0305897314095268e-14,100.0,0.0069095123102746415,0.00028669417119493886
14,0.0005606458474432,0.0004415528995904,0.0007527748611574,107.16747963454006,42.16712250921196,348.55803539808966,12633705.0,0.006095450390457391,0.1,-0.2,1.5115715667663675e-16,150.0,0.00035469767556795966,0.0003820770485604185
16,0.0001311843975372,8.31172291106527e-05,0.0002210779423935,396.77134331623614,115.92174038673282,1093.000104226744,8261428.0,0.008520700495534706,0.1,-0.1,4.979808168543941e-18,500.0,2.0674105365062333e-05,0.0004724819317982165
