filter_idx,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group
0,19.51273169190206,16.061955079839702,24.35298415088591,3.69359294466666,1.2401204390899385,35.55706243409978,49152000.0,"(2.0, 0.5, 0.044)"
1,7.825586861621166,6.293172683134725,9.732980638764547,4.648551327811284,1.3713463453072101,44.6661260580679,49152000.0,"(2.0, 0.5, 0.065)"
2,3.203549148034639,2.597086692140683,5.41291613291562,11.848032453631888,1.8006511089850399,175.54074061343363,49152000.0,"(2.0, 0.5, 0.096)"
3,1.2990670284540071,1.0083249356009194,3.3093709471331674,37.19003273348633,2.0626450760316586,367.02902050842056,49152000.0,"(2.0, 0.5, 0.141)"
4,0.5031300679017542,0.37776529501635114,1.4744190158810377,47.714933867586026,2.424145220399164,425.6936555845887,49152000.0,"(2.0, 0.5, 0.208)"
5,0.1776740383436319,0.1386555863468935,0.550851594863821,60.8999601697847,1.3868324890295203,471.2001529369917,49152000.0,"(2.0, 0.5, 0.306)"
6,0.12085662617086837,0.09520840649211623,0.3871135582981402,62.22535068244778,0.9756723825458651,487.2502141820484,49152000.0,"(2.0, 0.5, 0.45)"
7,25.326290085208893,21.284981308018747,32.06765879236143,3.7153943149561544,1.1123783784321313,41.577878422163614,49152000.0,"(2.0, 1.0, 0.044)"
8,10.787103433829865,8.88428926954633,13.944637746613138,4.4979166285441154,1.4340385909640367,37.939141820544286,49152000.0,"(2.0, 1.0, 0.065)"
9,4.270451682142163,3.4704863725702095,6.392773600638415,7.512120143663049,1.9028854783452787,113.6072578850783,49152000.0,"(2.0, 1.0, 0.096)"
10,1.7679233622501918,1.3786769223123463,3.666835758894524,19.689906084501786,2.1483681613277787,290.21828195819603,49152000.0,"(2.0, 1.0, 0.141)"
11,0.696641026708459,0.5301261697481967,1.7434032761495126,36.04849835387899,2.2973235730710635,395.6463879499338,49152000.0,"(2.0, 1.0, 0.208)"
12,0.25881044050773483,0.1961371324147418,0.6309620530964113,36.33871479178925,2.1926878141422774,364.3273120087159,49152000.0,"(2.0, 1.0, 0.306)"
13,0.12159432206300724,0.09683235346828267,0.3844555838817861,66.42143102296836,1.04775533245985,487.2311654982003,49152000.0,"(2.0, 1.0, 0.45)"
14,19.82260432902438,16.646747654217812,24.306755545517873,3.9130035640886947,1.4528453121402642,23.966012619768193,49152000.0,"(3.0, 0.5, 0.044)"
15,7.9516467814857625,6.535055771457268,10.127135795041267,5.010531568033738,1.6474741268460649,41.0056696284236,49152000.0,"(3.0, 0.5, 0.065)"
16,3.075412676529183,2.4849777393568764,4.707525770309941,9.434889675516498,2.084195533277921,117.95723768442593,49152000.0,"(3.0, 0.5, 0.096)"
17,1.225489089803893,0.9524822988208029,2.5730767437740774,23.12923474194033,2.768521262943074,298.719399727026,49152000.0,"(3.0, 0.5, 0.141)"
18,0.47897229005546726,0.365268934151941,0.8911569523735711,19.264246808806682,2.823928226392227,223.1777494246765,49152000.0,"(3.0, 0.5, 0.208)"
19,0.1772315965335748,0.13930726377960612,0.473946873866983,42.96838411044199,2.018257766629768,401.22377705829905,49152000.0,"(3.0, 0.5, 0.306)"
20,0.08570074169810339,0.06959410004059076,0.2620221639262115,56.07323083292229,0.6182616373101393,467.7086795747334,49152000.0,"(3.0, 0.5, 0.45)"
