band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples
2,0.01856376416426164,0.014953597555050668,0.023245739540543528,72.24880258322914,31.18384716715463,142.20829216240264,197712.0
3,0.2894186644147591,0.25079282212611204,0.3318261728821054,27.546148737757942,22.178210059980984,33.96589199081645,220110.0
5,2.3801232678607303,2.202598980578134,2.5633103892116904,6.717265135886487,5.8556181887335095,7.663497038656467,2180200.0
6,1.5083800361386448,1.3911453807583813,1.6291148883184485,7.438538108975289,6.561466782987522,8.381595385643845,1101280.0
8,0.1234751746736834,0.10838787511191302,0.14131207719479683,24.637847425289554,14.476141114460356,44.97587181260985,7137684.0
9,0.03032997274249654,0.02689326077652741,0.03486092232783773,22.942093746266302,10.882128366761668,68.35683186790725,10709440.0
11,0.0178331282826007,0.014691316685843826,0.021512540433525996,51.88450921589213,33.89788617602862,88.89214524444218,13571146.0
12,0.007819702667283226,0.006179797537395745,0.009969650838811912,83.70160024913113,46.527554334233685,182.38805533113288,44692302.0
14,0.0004732157775790752,0.0003610445218543949,0.0007009338217592464,174.9547901159616,47.581088640749286,614.3094097729527,25162862.0
16,0.00012048901186708729,7.70123034784248e-05,0.0002079868194045423,417.97586877300495,110.44383292414014,1193.7895080369187,16454458.0
