band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples
2,250319822945502.56,208725780975336.34,302788770737759.94,5.628149671516768,0.9206730033316142,10.542275498280938,720.0
5,436701888575063.75,368089068005281.7,512259302645164.75,39.38952138878871,31.065824494424135,47.765204813130445,7200.0
8,77792157225086.12,64055769860270.2,93539227271148.9,52.53214613325526,36.141399508829295,66.71708227280513,13680.0
11,8159754220366.615,7520673103233.439,9053886490325.932,11.261125305580073,2.0482109496215046,30.546365269944125,28080.0
14,310419866243927.3,282687390339275.75,340132906623874.2,10.98708201971717,8.692440587816813,14.020421868865814,56160.0
17,473808319425925.44,449051484424550.2,499867912098912.9,2.3727664577834577,1.7355729673111169,3.280354805254315,450720.0
20,25717062769271.12,24113449798623.49,27535520677826.07,4.540473835396199,2.536283116876017,11.393416737941092,901440.0
23,6402895055324.623,5981277321984.973,6938022965428.507,6.051458143976484,2.7413261006023646,21.52465831601464,7211520.0
26,703450212108.7308,647573047991.0552,795048536546.6691,13.192766874801343,3.6620066516969954,62.30732030571063,3605760.0
30,66840131453.92902,61848849184.777916,72414736687.2498,7.334161537078593,4.844850006253821,14.7817842706014,7211520.0
