,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,37,38,39,40,41,42,43,44,45,46,47,48,49,50,52,53,54,55,56,57,58,59,60,61,62,63
0,5.921452202739864,4.711527458782382e-05,7.610106760083889e-05,5.283812199230907e-05,-0.00022292667961646038,-4.644815118382652e-05,7.48434214686166e-05,9.398353782753337e-05,7.529588898759712e-05,0.0002612832664518672,-9.555234366066351e-05,-0.00013908525952397588,-0.0003091467843512515,0.0001771726355633527,0.00019845957276560874,-4.9164285188874895e-05,0.0002841002967976892,0.00019384750618101255,-0.00025977583205070125,9.715350852899998e-05,5.918802492224755e-06,-0.00034652925477479,0.0001830797584281755,-0.00011998324788071947,0.0003125557170092004,5.037738535111423e-06,0.00010367656026262473,-0.00013667458400614654,-7.599460152172366e-05,-1.5005157525876573e-06,0.00015422765972524023,0.00012364856744090063,0.00014699067384792066,-4.721254439141899e-05,6.182363103694063e-05,1.9121785894360408e-05,-3.798494589787905e-05,0.00012742583549480007,8.685225843686827e-05,-0.00016374757388961126,-1.0341186044392913e-06,-0.00018443498134969297,4.4325786344050556e-05,-2.5785865349271324e-06,-0.0001829860086468747,8.260773365643029e-05,-0.0001355418133610739,-6.477719943405818e-05,0.00029316000551491783,3.651241033639858e-05,-3.965544244015875e-05,0.00014403849523775698,-5.12531090880359e-05,0.00010401947760459663,9.512512193045847e-05,-0.0001783972410605845,0.00048645535928834967,-0.00011015002915569932,0.00012327460868201341,3.6412282208824245e-05,8.603959577547685e-05
1,4.711527458782382e-05,6.545135052167065,-7.7711446021111e-05,3.0849764877437485e-05,-0.0002050538889969804,0.0001339605188288071,-4.250693852539878e-05,-9.011580360785658e-06,7.53330128789867e-05,5.5415741170513374e-05,0.0004072470311965492,0.00020253738090828823,-4.4580912429830574e-05,-4.000361213910776e-06,-0.0002325651114586891,-0.0001592088914219256,0.0001672855339947567,-0.0002302947247894838,4.1492709197225945e-05,-0.00019008280815577773,0.0001582901853080023,-0.00042506576182779255,2.8706354307883253e-05,-5.7980544813439165e-05,-9.374960870244542e-05,-0.0003681083434972415,-0.0001352991039302818,0.00011300968019555652,-0.00016538610466781907,-7.422396028329548e-05,-5.1158754099543044e-05,-8.226256776647872e-05,7.573729274742599e-05,-0.00012590305351649995,-5.739259025259649e-05,-0.00018279427640680943,0.00022550465392052332,-0.00013679251326780906,-0.00026209861082196993,0.0001792347102837138,-5.315878335766017e-06,-7.690891029355268e-05,0.00010316216051246641,6.302028886168096e-05,0.00013613421584067288,-0.00013085229531147052,-0.0001479157425402428,6.793414290111736e-05,0.00020676576082164552,-0.00022226691971382215,0.00015958818969570555,-1.2095235733975192e-05,0.00013709662026449348,-0.0002024131240615079,0.0001954506896016729,-0.0001682247437347522,0.0002440625468946263,6.533783875548697e-05,3.317065041149434e-05,-0.00013919339473368562,-0.00024215105976500742
2,7.610106760083889e-05,-7.7711446021111e-05,7.2454454564763004,-5.5662869567911184e-05,0.00021604668634046126,0.00030880123625907495,0.00011569885037643312,9.32058087452996e-05,-9.526144991973979e-05,-1.7043440249342992e-05,-0.0002439646736008223,0.00014865345771805468,-7.715490018801008e-05,-4.1127936905889026e-05,-0.00016041220780347914,0.00018775146422377506,5.601838868283803e-05,-0.00014031097367723854,7.380445574626534e-05,-0.00019849625857990233,-0.00010029542813465341,0.00025672333360719286,-5.597387126339606e-05,0.0002499242588552585,-6.678697908723572e-05,1.44437520490693e-06,-0.000161154916459469,-0.0002972796622135419,0.00023935013729260796,0.00013415515143320338,-0.00022990219907158063,-0.00013641228709523198,-5.342347857675755e-05,-7.994670397077082e-05,0.00016169242140432299,-0.00028380646659123624,-4.201617842499531e-05,8.983144687239285e-06,-5.531906923051835e-05,0.00018878246816729266,0.00032920598819561,4.6746488512635294e-05,-0.00010266078454936057,1.9627450242730035e-06,-0.00012472461694251836,6.348017946089379e-05,-0.0001075220485995332,0.00020136333279119136,3.4828908563331097e-06,0.0004911714257359987,1.6093060710821393e-05,0.0002065517621362614,-6.940025709030538e-05,0.00012140116618301818,-0.00011580898505018817,2.106991331282706e-05,-0.00027882912761973983,3.6269379666702084e-05,-0.00027506744641536706,0.00016886128902679476,1.8107164971926366e-06
3,5.283812199230907e-05,3.0849764877437485e-05,-5.5662869567911184e-05,5.094462580114775,-9.150673379621706e-05,-3.0058484953499137e-05,-1.7343066399250183e-05,-2.283607135637833e-05,3.115443325429797e-05,-8.836918816270457e-05,0.00015278244550247884,-1.3412352374433644e-05,1.4254711915903127e-05,-3.101029844750083e-05,0.00015252913237660665,0.00017436889007072982,0.000315659152570197,4.464281316348411e-05,0.00010574930969548209,0.00017852217681873963,-8.61661073862797e-05,0.0005788654315084304,-4.7802899326028186e-05,-3.8214780798832216e-05,3.5979817987780094e-06,-0.0001677894289504287,-0.0001454003648189261,-0.00013813690885189128,-7.390657880012004e-06,0.00017355913142961282,-1.7226984114519633e-05,0.0002849531429596032,0.00017189489305117887,-3.36364467329395e-05,0.0001304722051099984,0.0003377739043381795,4.2577326986719e-06,-0.00015852651221650994,3.1443484466608375e-05,0.0002094467172763497,0.0003640926806639888,-9.253349259889716e-05,7.219860990786683e-06,-0.00011145928769057148,-3.0139096196630625e-05,3.4734342542072496e-05,2.6051438403718193e-05,-6.103387363896735e-05,-0.00011093389107052346,0.00016228260172613016,-0.0001745386441956902,1.100521687006083e-05,-0.0001307638583261736,0.0001628438229649502,0.00019884816110742737,0.00021189601599726324,-0.00011277225588915051,-4.696536096322256e-05,-9.89932978831278e-05,9.947131444019831e-05,-4.4312238952133794e-05
4,-0.00022292667961646038,-0.0002050538889969804,0.00021604668634046126,-9.150673379621706e-05,9.413359123999621,0.0004745464348083686,-3.3039992016063885e-05,0.00032303442684451035,-6.6079599759658745e-06,0.00010715402860393175,-2.0333549116081615e-05,-1.3525408626683617e-05,3.513788935923595e-05,-0.00013569452288824876,1.6335865530787946e-05,-0.00023453631315235797,0.00025629981031493254,0.0005428781230510973,2.4021794796804508e-05,-0.00011587250388037169,-0.00019566005059459617,0.0004431373753376484,-9.964632739289834e-05,-9.9569495016618e-05,3.8352344561926986e-05,0.00023132298872839818,2.171652067467615e-06,-0.00023558600848489554,-5.244865406115715e-05,3.102654487418284e-05,-3.172584291756009e-05,0.00031173375081117925,0.00025202140378776847,0.0002933462618638623,0.00021398592401093646,-0.00047733652915628744,0.0001777607350969999,0.00020523760190104416,4.952809548692933e-05,-6.4942461084586e-05,8.298476968090743e-05,-8.57292483945867e-05,0.00020869643119417877,-0.00017143477593673168,-0.00025938412965698,0.00011665286530009951,-0.00015234818922079215,-0.00031291733991689065,2.6035504394139093e-05,-0.0001378007023403869,0.0001374275098273874,0.00011982497113270786,4.9125414271819094e-05,-0.0004762032324513882,6.367526011309758e-05,0.0001692346453340615,-0.0001670739431413972,-5.643133278107494e-05,-5.34383333703835e-05,0.00024066656995839163,-7.0473012868113806e-06
5,-4.644815118382652e-05,0.0001339605188288071,0.00030880123625907495,-3.0058484953499137e-05,0.0004745464348083686,5.973345138333252,0.0002220516394401849,-0.00030271204115374974,4.547317593455217e-05,1.4389249019415476e-05,0.0002245042236893347,6.575694108082759e-05,-5.8820055486920174e-06,-0.0002290307799266398,1.885039599998718e-05,0.0004231721881099071,-3.7829853715413446e-05,7.784104018038681e-05,0.00010470953578316655,0.00020948854299373285,2.6895998885966152e-05,0.00016906970883871658,-0.0001820263513282485,-4.888608507627434e-05,-0.00036515744699113666,0.00012962260538641542,1.144632177571474e-05,-6.23294939009063e-05,2.8497360136712046e-05,0.0001553277176038517,4.290611097626617e-05,0.0001752234507543009,-0.00033702247763303786,0.0002089526896870103,-7.031222099333836e-05,0.00041362996723730023,-0.0004630517223672771,-4.347737049697099e-05,4.454145964033992e-06,4.819886963718487e-05,0.0004961923052781345,-8.669695225586983e-05,4.8553831688074015e-05,5.732520477224679e-05,-3.9594144417841e-05,-6.889256421137469e-05,0.00012798536831980603,6.233660983007955e-05,4.839140763850791e-05,8.782323989186892e-05,0.0001432735857674708,0.0001404580519302971,-0.00013396136389377063,0.0003214849633331024,0.00022515720960582608,-0.00011546005264212657,-0.000134048794882935,3.9465182945876624e-05,2.4554211644201126e-05,4.747273799814794e-05,-2.774040639116939e-05
6,7.48434214686166e-05,-4.250693852539878e-05,0.00011569885037643312,-1.7343066399250183e-05,-3.3039992016063885e-05,0.0002220516394401849,3.2789651937842432,0.00013872278324719736,-4.212051746115882e-05,-5.285432037092371e-05,0.00013517447213343267,7.680356053839546e-05,0.00017848230999357908,5.211040586815282e-05,-5.465111760222885e-05,2.233420134014398e-05,2.444321803368882e-05,0.0003345306455106887,-1.9871456122388523e-05,4.594145738757406e-05,1.38134946338055e-05,0.0002837925602380507,-0.00012235498797977498,-1.9283632830373676e-05,-5.173887182235211e-05,-0.00011810040478448602,-5.372117885701416e-05,-7.408565275737546e-05,0.00027817780629081824,-1.8466301926696968e-05,-3.46962907108332e-05,-8.705149461359584e-05,3.550636115695135e-06,1.843656688232294e-05,-0.00013123168275176492,0.00012824717669789032,-0.0005038084535379893,-1.4981971931669557e-05,3.666285845347116e-05,0.0001447916872839372,0.0001618487583581773,-0.00016809655587096003,4.536889770922405e-05,1.5430761224571678e-05,2.588935235846877e-05,0.00016016900339793446,1.6098339322444492e-05,-0.00010859220155204406,3.7635802046298355e-05,5.645103091772337e-05,8.821851757470139e-05,-4.0417934476140616e-05,5.546524246159842e-06,0.00021907554165351498,0.00013933065357721092,0.0001332861865584986,0.00014308190463941934,4.42372456063866e-06,-8.340092661476863e-05,-1.9923403708895973e-05,-8.136285998852898e-05
7,9.398353782753337e-05,-9.011580360785658e-06,9.32058087452996e-05,-2.283607135637833e-05,0.00032303442684451035,-0.00030271204115374974,0.00013872278324719736,3.97426267645655,5.0293333735425886e-05,7.229102575049264e-05,9.313766165775928e-05,-8.280181035680357e-05,8.31501886024182e-06,-3.778100609511494e-05,3.2982173853026915e-05,0.00034189847944773367,6.976692420663393e-05,-8.945140087996698e-05,-0.00016328212390211125,7.072523815331799e-05,3.0030909824414293e-05,0.00013426448650580893,0.0001563127094227853,4.7887184129752065e-05,7.28369309059099e-05,-0.00011343856666976773,8.922026651337043e-05,4.363667454825326e-05,0.00011300566826514128,-3.417094218986435e-05,3.4562025355158645e-05,-6.228308562600145e-05,0.00012245268503606005,6.997595938951348e-05,0.00011333646384107208,1.4764396579011251e-05,-9.903230683394348e-05,-0.00013281395550653416,0.00024877378632186237,2.566635420211853e-05,-4.3742221146034694e-05,0.0001295842802298874,0.00025112440529232897,-7.812148636204671e-05,0.00016709968048355184,-8.33245524963601e-05,3.199116773018936e-05,-3.6041331923824326e-05,0.00018365521000973225,4.753668290688024e-05,8.309751309660165e-05,0.00018760970661424535,0.00015318928527133078,0.00032185091515632956,3.824303626247729e-05,-2.687819752259186e-05,-0.00034978524719171157,-4.105769955532812e-05,0.00021741233103028223,-0.0002627075124400168,-1.8738955733833572e-05
8,7.529588898759712e-05,7.53330128789867e-05,-9.526144991973979e-05,3.115443325429797e-05,-6.6079599759658745e-06,4.547317593455217e-05,-4.212051746115882e-05,5.0293333735425886e-05,0.35647976915216883,3.772923055946323e-05,-7.159754074124049e-06,-3.0486944713230583e-05,-5.477752458193258e-06,-1.6540199991880865e-05,-9.95458471138848e-05,-4.3808830619788165e-05,7.125825654924838e-06,-6.903855274724289e-06,-5.4026106877646985e-05,5.686973014326115e-05,-5.503712067301599e-06,-6.124517790888812e-05,4.518712683735049e-05,8.415546629050445e-06,4.2913159019952534e-05,5.980662835699679e-05,5.3871467337032144e-05,-3.701551574178566e-05,0.00010911511170061631,-1.3391478837309166e-06,-6.83204822260145e-06,1.4731362898870512e-05,2.629905765299339e-05,2.6647996406310756e-05,1.7945373415718907e-05,-0.00016432315450895713,6.566540832101322e-05,5.073592894916951e-05,1.2360310555969325e-05,-1.949736883405905e-05,-0.0001312746796504962,3.440444211297255e-05,5.5885968647366023e-05,3.1080081242177435e-05,8.060060641753088e-06,-1.5704336648424907e-06,-1.1607077361575014e-05,-3.441637114080194e-05,1.1693649441989256e-05,-2.5796547258165855e-05,1.3721393042248243e-05,6.839658597482361e-06,5.841739399766058e-05,2.4181928862070545e-06,-1.3563932809182824e-05,-1.0991547740159517e-05,-6.304183664119206e-05,1.0796286767036281e-05,7.367550937040197e-05,-1.9717012357395625e-05,1.19559383523328e-05
