band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples
2,356830582924206.06,303979769344705.5,419549887350169.25,9.504944156020612,4.874284201801725,13.495807600117553,1440.0
5,795992728809031.6,702929314931988.2,896735204434566.9,17.538179975983297,14.823675576437266,20.252496196074535,4320.0
8,167064852743775.0,145070326666448.44,191786793268759.7,27.40852744730905,18.534834899272848,40.50757232451469,12240.0
11,13554683977432.162,10694750607469.998,18347611845418.94,121.73854610868766,10.967461717650925,309.82004692318196,33840.0
14,210318286008347.97,185870824657115.66,237847232639999.28,21.087434791265732,14.737431494485218,31.797948437233728,93600.0
17,397776025378705.06,372964522131155.75,424982787667623.8,4.405207401035246,2.9396351487063956,8.648834576302358,100000.0
20,100725452199901.78,93492514294166.3,108711321673565.69,6.5188865362060024,4.131004241792828,12.301920057653316,100000.0
23,10918595942785.086,10269270248732.408,11671250852352.084,4.128531723644317,2.2399554058175655,11.533251420926241,100000.0
26,1912488864502.4934,1798810985178.436,2037603218821.8694,3.811173458548425,2.3726792372094785,8.482887265977576,100000.0
30,24313879883.08858,22448605230.58105,26339447537.724358,7.504836988068993,5.239295969732225,12.814056554794895,100000.0
