band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples
2,0.028305705248474297,0.022989887904482507,0.034665356776917775,61.32081628510636,37.83347679545029,93.20395486888128,196196.0
3,0.46517991255296653,0.41066043303284105,0.5239659587019381,20.29146112743169,17.139902942606245,23.691619179098073,218424.0
5,2.0546872670173255,1.9018396198323195,2.2121830414682493,6.6626383817887955,5.7653612991897525,7.674304067458968,2163728.0
6,1.4411454616456845,1.3278298480413848,1.5578875685659237,7.673075264252146,6.762662659951387,8.657275137073565,1092936.0
8,0.11905966599845487,0.10495960250980385,0.13546319199005932,22.719625005359692,14.181398178478716,38.69739291236389,7083852.0
9,0.038689941674092544,0.03416647758729981,0.04439271600805145,23.43275854935957,12.307169227893207,61.117049004317565,10628850.0
11,0.017678820635164405,0.014549843390570567,0.021376946423363945,52.743686291350556,33.99417904373474,94.05141091373622,13469170.0
12,0.00501996426835864,0.003981167685524447,0.006599396781188502,93.87738070157252,41.096679163677976,280.3214632827852,44356618.0
14,0.0003732423210160421,0.00026673386058572476,0.0007503544409580317,620.0080676306759,46.07786807600814,1725.1894130759467,24973922.0
16,8.947892613223079e-05,5.777681490845301e-05,0.00014704925428542695,358.27825445337317,111.14116945778841,987.7180234151382,16330930.0
